fonte_tabela,laboratorio,pagina_pdf,bloco_visual,familia,produto,design,material,indice_refracao,tratamento,treatment_group,treatment_application,transitions,transitions_cores,blue_uv,esferico_min,esferico_max,cilindrico_max,adicao_min,adicao_max,preco_tipo,preco_par_brl,nota_disponibilidade
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,937.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,815.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,653.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,778.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,584.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,578.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,472.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1290.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1290.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1168.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1006.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1131.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,937.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,931.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,825.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1321.00,Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1321.00,Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1199.00,Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1037.00,Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1162.00,Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,968.00,Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,962.00,Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,856.00,Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1387.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1387.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1265.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1103.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1228.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1034.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1028.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1738.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1738.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1616.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1454.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1579.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1385.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1379.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.74,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-18.00,+13.00,-6.00,1.00,3.50,absoluto,1701.00,
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Unique UHD,Multifocal Digital,Stylis,1.74,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-18.00,+13.00,-6.00,1.00,3.50,absoluto,2084.00,Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,820.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,820.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,698.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,536.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,661.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,467.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,461.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,355.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,892.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,892.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,770.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,608.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,733.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,539.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,533.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,427.00,Network UHD nao disponivel em Stylis 1.74; +Blue UV
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1172.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1172.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1050.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,888.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1013.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,819.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,813.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,707.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1202.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1202.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1080.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,918.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Optifog,Optifog,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,1043.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,849.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,843.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C,sim,-10.25,+5.25,-6.00,1.00,3.50,absoluto,737.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,901.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,901.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,779.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,617.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,742.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,548.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,542.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,436.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1254.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1254.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1132.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,970.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1095.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,901.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,895.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,789.00,Network UHD nao disponivel em Stylis 1.74; Transitions Gen S
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1285.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1285.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1163.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1001.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,1126.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,932.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,926.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C,sim,-10.00,+6.50,-6.00,1.00,3.50,absoluto,820.00,Network UHD nao disponivel em Stylis 1.74; Transitions Extractive
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1351.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1351.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1229.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1067.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,1192.00,Network UHD nao disponivel em Stylis 1.74
PVO,Kodak,13,Multifocal Digital,Kodak,Kodak Network UHD,Multifocal Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,1.00,3.50,absoluto,998.00,Network UHD nao disponivel em Stylis 1.74
